,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob,Away_Decimal_Odds,Home_Decimal_Odds
"123,0",2022-02-01,Seattle Kraken,0,Boston Bruins,0,0,0,0,1500.0,1536.007565604796,0.4153656809960773,0.5846343190039227,2.4075171487493305,1.7104709174510337
"123,1",2022-02-01,St. Louis Blues,0,Montréal Canadiens,0,0,0,0,1485.2672940343534,1524.338485276843,0.4110078689317158,0.5889921310682842,2.4330434417209137,1.6978155517735873
"123,2",2022-02-01,San Jose Sharks,0,Tampa Bay Lightning,0,0,0,0,1449.8109709182972,1563.1276521234515,0.30947069254023873,0.6905293074597613,3.2313237540901407,1.448164457608155
"123,3",2022-02-01,Toronto Maple Leafs,0,New Jersey Devils,0,0,0,0,1521.7383346071497,1448.378720253926,0.5710315477965092,0.4289684522034908,1.7512167302468487,2.331173760828518
"123,4",2022-02-01,Florida Panthers,0,New York Rangers,0,0,1,0,1545.9482247731423,1498.72892578367,0.43453870898881786,0.5654612910111821,2.3012909536345436,1.7684676491502311
"123,5",2022-02-01,Winnipeg Jets,0,Philadelphia Flyers,0,0,0,0,1500.0379988005302,1471.1582078374126,0.5084659027439487,0.49153409725605135,1.9667002145148291,2.034446858483303
"123,6",2022-02-01,Washington Capitals,0,Pittsburgh Penguins,0,0,0,0,1536.1204106113955,1540.7279677509364,0.4603695809533018,0.5396304190466982,2.1721678437773155,1.8531201442768606
"123,7",2022-02-01,Ottawa Senators,0,New York Islanders,0,0,1,0,1486.7316160132636,1541.52762789748,0.28878960109025986,0.7112103989097401,3.4627285616404677,1.4060536819103937
"123,8",2022-02-01,Vancouver Canucks,0,Nashville Predators,0,0,1,0,1467.6595878991968,1525.5450930589127,0.284458387205448,0.715541612794552,3.5154526812308657,1.3975427593854313
"123,9",2022-02-01,Calgary Flames,0,Dallas Stars,0,0,0,0,1486.0150445429372,1473.3941648592456,0.485154921059605,0.514845078940395,2.0611972724422647,1.9423318604076096
"123,10",2022-02-01,Arizona Coyotes,0,Colorado Avalanche,0,0,0,0,1470.147049144132,1562.216140913711,0.3375186849668015,0.6624813150331985,2.9627989339267558,1.509476535122938
"123,11",2022-02-01,Buffalo Sabres,0,Vegas Golden Knights,0,0,0,0,1440.654305177491,1559.7569702625942,0.30201034929885195,0.697989650701148,3.3111448078570906,1.43268599899078
"124,0",2022-02-02,Edmonton Oilers,0,Washington Capitals,0,0,0,1,1524.6453623512457,1536.1204106113955,0.5504920801391114,0.44950791986088856,1.816556561081308,2.224654907769979
"124,1",2022-02-02,Los Angeles Kings,0,Detroit Red Wings,0,0,0,0,1452.730493774311,1452.5229031169015,0.4672987469351968,0.5327012530648032,2.13995865933421,1.8772247939096736
"124,2",2022-02-02,Minnesota Wild,0,Chicago Blackhawks,0,0,0,0,1541.9981702556054,1471.1529819944997,0.5675644856342742,0.4324355143657258,1.7619143292280932,2.312483518997621
"124,3",2022-02-02,Calgary Flames,0,Arizona Coyotes,0,0,1,1,1486.0150445429372,1470.147049144132,0.48982001641178496,0.510179983588215,2.041566221253224,1.9600925794202397
"125,0",2022-02-23,Philadelphia Flyers,0,Detroit Red Wings,0,0,0,0,1471.1582078374126,1452.5229031169015,0.49379267095274426,0.5062073290472557,2.0251414385526583,1.9754751514209061
"125,1",2022-02-23,Edmonton Oilers,0,Tampa Bay Lightning,0,0,0,0,1524.6453623512457,1563.1276521234515,0.41184489633107646,0.5881551036689235,2.428098560668125,1.7002317819942045
"125,2",2022-02-23,Winnipeg Jets,0,Dallas Stars,0,0,0,0,1500.0379988005302,1473.3941648592456,0.5052685706190329,0.49473142938096715,1.9791454647076978,2.0212987099915005
"125,3",2022-02-23,Los Angeles Kings,0,Arizona Coyotes,0,0,0,0,1452.730493774311,1470.147049144132,0.44195653578343275,0.5580434642165673,2.2626659389194312,1.7919751132716732
"126,0",2022-02-24,Minnesota Wild,0,Toronto Maple Leafs,0,0,0,0,1541.9981702556054,1521.7383346071497,0.496123244986714,0.503876755013286,2.0156281934074256,1.9846122887205473
"126,1",2022-02-24,Columbus Blue Jackets,0,Florida Panthers,0,0,0,0,1442.0952561020642,1545.9482247731423,0.3218412867132384,0.6781587132867616,3.107121557374965,1.4745810684248288
"126,2",2022-02-24,Pittsburgh Penguins,0,New Jersey Devils,0,0,0,0,1540.7279677509364,1448.378720253926,0.5968573752467408,0.40314262475325924,1.675442143253403,2.4805117062777557
"126,3",2022-02-24,Washington Capitals,0,New York Rangers,0,0,0,0,1536.1204106113955,1498.72892578367,0.5206038788253379,0.4793961211746621,1.92084623390887,2.085957636765405
"126,4",2022-02-24,Dallas Stars,0,Nashville Predators,0,0,1,0,1473.3941648592456,1525.5450930589127,0.29250740064230163,0.7074925993576984,3.418716920680135,1.4134423468285835
"126,5",2022-02-24,Calgary Flames,0,Vancouver Canucks,0,0,0,0,1486.0150445429372,1467.6595878991968,0.49339107635531876,0.5066089236446812,2.0267897980381053,1.9739091700275042
"126,6",2022-02-24,Boston Bruins,0,Seattle Kraken,0,0,0,0,1536.007565604796,1500.0,0.5186343190039228,0.48136568099607724,1.9281408178320656,2.077422715160596
"126,7",2022-02-24,New York Islanders,0,San Jose Sharks,0,0,0,0,1541.52762789748,1449.8109709182972,0.5960080097218593,0.4039919902781407,1.677829800419415,2.475296600092292
"127,0",2022-02-25,Columbus Blue Jackets,0,Carolina Hurricanes,0,0,1,0,1442.0952561020642,1534.974071024255,0.23643220331787115,0.7635677966821288,4.229542278788268,1.3096414023027443
"127,1",2022-02-25,Buffalo Sabres,0,St. Louis Blues,0,0,0,0,1440.654305177491,1485.2672940343534,0.4031473022393306,0.5968526977606694,2.4804829263283636,1.6754552735572752
"127,2",2022-02-25,New Jersey Devils,0,Chicago Blackhawks,0,0,1,0,1448.378720253926,1471.1529819944997,0.33427206391512865,0.6657279360848714,2.991575150754743,1.5021151221037439
"127,3",2022-02-25,Winnipeg Jets,0,Colorado Avalanche,0,0,0,0,1500.0379988005302,1562.216140913711,0.37846167718366175,0.6215383228163383,2.642275454258781,1.6089112501844804
"127,4",2022-02-25,Vegas Golden Knights,0,Arizona Coyotes,0,0,0,0,1559.7569702625942,1470.147049144132,0.5931736095881973,0.4068263904118027,1.6858470839493962,2.458050961216572
"127,5",2022-02-25,Los Angeles Kings,0,Anaheim Ducks,0,0,0,0,1452.730493774311,1442.9768930537132,0.4810328735215249,0.5189671264784751,2.0788600011455407,1.926904323951387
"128,0",2022-02-26,Edmonton Oilers,0,Florida Panthers,0,0,0,0,1524.6453623512457,1545.9482247731423,0.4363810773492235,0.5636189226507765,2.2915750748736707,1.7742484501706648
"128,1",2022-02-26,Washington Capitals,0,Philadelphia Flyers,0,0,0,0,1536.1204106113955,1471.1582078374126,0.5594136952423471,0.4405863047576529,1.787585839432808,2.2697028691122294
"128,2",2022-02-26,New York Rangers,0,Pittsburgh Penguins,0,0,0,0,1498.72892578367,1540.7279677509364,0.40685121353542464,0.5931487864645754,2.4579009886938183,1.6859176362147426
"128,3",2022-02-26,Detroit Red Wings,0,Toronto Maple Leafs,0,0,0,0,1452.5229031169015,1521.7383346071497,0.36868815315491377,0.6313118468450862,2.7123193176750227,1.5840032228088123
"128,4",2022-02-26,Montréal Canadiens,0,Ottawa Senators,0,0,0,0,1524.338485276843,1486.7316160132636,0.5209102589811883,0.47908974101881174,1.919716463169356,2.087291616542326
"128,5",2022-02-26,Tampa Bay Lightning,0,Nashville Predators,0,0,0,0,1563.1276521234515,1525.5450930589127,0.5208756802437334,0.47912431975626657,1.9198439050409684,2.087140975245644
"128,6",2022-02-26,Minnesota Wild,0,Calgary Flames,0,0,0,0,1541.9981702556054,1486.0150445429372,0.54687609623749,0.45312390376251,1.8285677631185646,2.206901890843784
"128,7",2022-02-26,Colorado Avalanche,0,Vegas Golden Knights,0,0,1,1,1562.216140913711,1559.7569702625942,0.4705389719520825,0.5294610280479175,2.1252224780689057,1.8887131385041196
"128,8",2022-02-26,Boston Bruins,0,San Jose Sharks,0,0,0,0,1536.007565604796,1449.8109709182972,0.5885629586083915,0.4114370413916085,1.6990535768075135,2.4305055194293828
"128,9",2022-02-26,New York Islanders,0,Los Angeles Kings,0,0,0,1,1541.52762789748,1452.730493774311,0.6920777552666001,0.3079222447333999,1.4449243490202672,3.2475731036119306
"129,0",2022-02-27,Edmonton Oilers,0,Carolina Hurricanes,0,0,1,0,1524.6453623512457,1534.974071024255,0.3521401707038734,0.6478598292961266,2.8397782564856366,1.5435437648394705
"129,1",2022-02-27,Buffalo Sabres,0,Dallas Stars,0,0,0,0,1440.654305177491,1473.3941648592456,0.4200225230130935,0.5799774769869065,2.3808247063189674,1.7242048867055848
"129,2",2022-02-27,St. Louis Blues,0,Chicago Blackhawks,0,0,0,0,1485.2672940343534,1471.1529819944997,0.48730096127873623,0.5126990387212638,2.052119900145241,1.950462014701893
"129,3",2022-02-27,Winnipeg Jets,0,Arizona Coyotes,0,0,0,0,1500.0379988005302,1470.147049144132,0.5099107160477485,0.4900892839522515,1.961127641621007,2.040444532750543
"129,4",2022-02-27,Pittsburgh Penguins,0,Columbus Blue Jackets,0,0,1,0,1540.7279677509364,1442.0952561020642,0.5052497317556706,0.49475026824432944,1.9792192596028562,2.021221743948921
"129,5",2022-02-27,Vancouver Canucks,0,New York Rangers,0,0,0,1,1467.6595878991968,1498.72892578367,0.5224064336454983,0.4775935663545017,1.9142183855235475,2.0938305505935846
"129,6",2022-02-27,New York Islanders,0,Anaheim Ducks,0,0,1,0,1541.52762789748,1442.9768930537132,0.505140769894026,0.494859230105974,1.979646188942126,2.0207766960027205
"129,7",2022-02-27,Seattle Kraken,0,San Jose Sharks,0,0,0,1,1500.0,1449.8109709182972,0.6387295742776548,0.36127042572234525,1.5656077943954754,2.768009581743486
"130,0",2022-02-28,St. Louis Blues,0,Philadelphia Flyers,0,0,1,0,1485.2672940343534,1471.1582078374126,0.3872934530794758,0.6127065469205242,2.582021441490238,1.6321026844351847
"130,1",2022-02-28,Vancouver Canucks,0,New Jersey Devils,0,0,1,0,1467.6595878991968,1448.378720253926,0.39471894975617994,0.6052810502438201,2.5334481676588,1.652125074124126
"130,2",2022-02-28,Toronto Maple Leafs,0,Washington Capitals,0,0,0,0,1521.7383346071497,1536.1204106113955,0.4463143427592301,0.5536856572407699,2.2405733004629487,1.8060789311093723
"130,3",2022-02-28,Boston Bruins,0,Los Angeles Kings,0,0,0,0,1536.007565604796,1452.730493774311,0.584601781413855,0.415398218586145,1.710566118326748,2.407328571132571
"131,0",2022-03-01,Ottawa Senators,0,Tampa Bay Lightning,0,0,0,0,1486.7316160132636,1563.1276521234515,0.3587955522638798,0.6412044477361202,2.7871025537812124,1.5595649773339342
"131,1",2022-03-01,Edmonton Oilers,0,Philadelphia Flyers,0,0,0,1,1524.6453623512457,1471.1582078374126,0.6433718138698002,0.35662818613019975,1.5543111750344272,2.8040408439138758
"131,2",2022-03-01,New Jersey Devils,0,Columbus Blue Jackets,0,0,1,0,1448.378720253926,1442.0952561020642,0.37604164605600354,0.6239583539439965,2.659279924147207,1.6026710655912706
"131,3",2022-03-01,Carolina Hurricanes,0,Detroit Red Wings,0,0,0,0,1534.974071024255,1452.5229031169015,0.583478336724246,0.416521663275754,1.7138596877720993,2.4008355102960395
"131,4",2022-03-01,Calgary Flames,0,Minnesota Wild,0,0,0,0,1486.0150445429372,1541.9981702556054,0.38712390376250994,0.6128760962374901,2.583152293828575,1.6316511708306194
"131,5",2022-03-01,Montréal Canadiens,0,Winnipeg Jets,0,0,0,0,1524.338485276843,1500.0379988005302,0.5019142968441127,0.4980857031558873,1.9923720170708457,2.007686616307128
"131,6",2022-03-01,New York Islanders,0,Colorado Avalanche,0,0,0,0,1541.52762789748,1562.216140913711,0.4372619761676252,0.5627380238323748,2.286958515726618,1.7770258231170715
"131,7",2022-03-01,San Jose Sharks,0,Vegas Golden Knights,0,0,0,0,1449.8109709182972,1559.7569702625942,0.31385325190088564,0.6861467480991144,3.1862024495314083,1.4574141796494375
"131,8",2022-03-01,Boston Bruins,0,Anaheim Ducks,0,0,1,0,1536.007565604796,1442.9768930537132,0.49777141144144343,0.5022285885585566,2.008954264979192,1.9911252023109525
"132,0",2022-03-02,Buffalo Sabres,0,Toronto Maple Leafs,0,0,0,0,1440.654305177491,1521.7383346071497,0.3523840590093873,0.6476159409906127,2.837812819374331,1.5441250542263831
"132,1",2022-03-02,St. Louis Blues,0,New York Rangers,0,0,0,0,1485.2672940343534,1498.72892578367,0.44763684316750774,0.5523631568324923,2.233953740098635,1.8104031516773602
"132,2",2022-03-02,Los Angeles Kings,0,Dallas Stars,0,0,0,0,1452.730493774311,1473.3941648592456,0.4372976002684672,0.5627023997315328,2.2867722104719457,1.7771383247647483
"132,3",2022-03-02,Nashville Predators,0,Seattle Kraken,0,0,0,0,1525.5450930589127,1500.0,0.5036962427080189,0.49630375729198106,1.9853235247968226,2.014895082512319
"133,0",2022-03-03,Pittsburgh Penguins,0,Tampa Bay Lightning,0,0,0,0,1540.7279677509364,1563.1276521234515,0.4348088521650886,0.5651911478349114,2.299861180425828,1.7693129197630204
"133,1",2022-03-03,Ottawa Senators,0,Florida Panthers,0,0,0,0,1486.7316160132636,1545.9482247731423,0.38259616721282896,0.617403832787171,2.6137219493987356,1.6196854423233165
"133,2",2022-03-03,Minnesota Wild,0,Philadelphia Flyers,0,0,0,0,1541.9981702556054,1471.1582078374126,0.5675572692494484,0.4324427307505516,1.7619367316401822,2.312444929446243
"133,3",2022-03-03,Carolina Hurricanes,0,Washington Capitals,0,0,0,0,1534.974071024255,1536.1204106113955,0.4653502907083371,0.5346497092916629,2.1489188251668243,1.8703835102143085
"133,4",2022-03-03,Vancouver Canucks,0,New York Islanders,0,0,0,0,1467.6595878991968,1541.52762789748,0.36226865720700596,0.637731342792994,2.7603823298149264,1.5680584172332226
"133,5",2022-03-03,Edmonton Oilers,0,Chicago Blackhawks,0,0,0,0,1524.6453623512457,1471.1529819944997,0.5433791589853642,0.45662084101463585,1.840335580531411,2.190000784409986
"133,6",2022-03-03,Montréal Canadiens,0,Calgary Flames,0,0,0,0,1524.338485276843,1486.0150445429372,0.5219292718617368,0.47807072813826323,1.9159684154770074,2.0917407009926556
"133,7",2022-03-03,Colorado Avalanche,0,Arizona Coyotes,0,0,0,0,1562.216140913711,1470.147049144132,0.5964813150331985,0.40351868496680154,1.6764984498204154,2.4781999873990284
"133,8",2022-03-03,Boston Bruins,0,Vegas Golden Knights,0,0,0,0,1536.007565604796,1559.7569702625942,0.43287499336441415,0.5671250066355858,2.310135755885889,1.7632796796113843
"134,0",2022-03-04,Minnesota Wild,0,Buffalo Sabres,0,0,1,0,1541.9981702556054,1440.654305177491,0.5088452746062488,0.49115472539375116,1.9652339324047239,2.0360182816083374
"134,1",2022-03-04,Detroit Red Wings,0,Tampa Bay Lightning,0,0,0,1,1452.5229031169015,1563.1276521234515,0.4129946734540224,0.5870053265459776,2.4213387345571356,1.7035620543413832
"134,2",2022-03-04,New Jersey Devils,0,New York Rangers,0,0,0,0,1448.378720253926,1498.72892578367,0.39504326298774783,0.6049567370122522,2.531368317578459,1.6530107672472238
"134,3",2022-03-04,Pittsburgh Penguins,0,Carolina Hurricanes,0,0,1,1,1540.7279677509364,1534.974071024255,0.47527976607329536,0.5247202339267046,2.104023927342585,1.905777470246525
"134,4",2022-03-04,Los Angeles Kings,0,Columbus Blue Jackets,0,0,0,0,1452.730493774311,1442.0952561020642,0.4823005586835022,0.5176994413164978,2.073395898046689,1.9316227142471372
"134,5",2022-03-04,Dallas Stars,0,Winnipeg Jets,0,0,0,0,1473.3941648592456,1500.0379988005302,0.4287314293809671,0.5712685706190329,2.3324625429114705,1.7504901397190273
"134,6",2022-03-04,Vegas Golden Knights,0,Anaheim Ducks,0,0,1,0,1559.7569702625942,1442.9768930537132,0.5290045874069309,0.4709954125930691,1.8903427754791116,2.1231629295378736
"135,0",2022-03-05,St. Louis Blues,0,New York Islanders,0,0,0,0,1485.2672940343534,1541.52762789748,0.3867351999081957,0.6132648000918043,2.5857485955180257,1.6306169860887212
"135,1",2022-03-05,Chicago Blackhawks,0,Philadelphia Flyers,0,0,0,0,1471.1529819944997,1471.1582078374126,0.466992479407507,0.533007520592493,2.1413621077340306,1.8761461355899753
"135,2",2022-03-05,Ottawa Senators,0,Arizona Coyotes,0,0,0,0,1486.7316160132636,1470.147049144132,0.4908489992714552,0.5091510007285448,2.0372864190092157,1.964053882972043
"135,3",2022-03-05,Detroit Red Wings,0,Florida Panthers,0,0,1,0,1452.5229031169015,1545.9482247731423,0.2356996503356363,0.7643003496643637,4.24268766871737,1.3083861605442701
"135,4",2022-03-05,Vancouver Canucks,0,Toronto Maple Leafs,0,0,0,0,1467.6595878991968,1521.7383346071497,0.38979689651011795,0.610203103489882,2.565438588539514,1.6387986135776533
"135,5",2022-03-05,Seattle Kraken,0,Washington Capitals,0,0,0,0,1500.0,1536.1204106113955,0.4152050212403121,0.5847949787596879,2.4084487153184515,1.7100010026093846
"135,6",2022-03-05,Boston Bruins,0,Columbus Blue Jackets,0,0,0,1,1536.007565604796,1442.0952561020642,0.6989526122485887,0.30104738775141127,1.430712157699671,3.32173618070304
"135,7",2022-03-05,Montréal Canadiens,0,Edmonton Oilers,0,0,0,0,1524.338485276843,1524.6453623512457,0.46655836850428345,0.5334416314957166,2.1433545457685197,1.8746193415690127
"135,8",2022-03-05,Nashville Predators,0,San Jose Sharks,0,0,0,0,1525.5450930589127,1449.8109709182972,0.5742961151306456,0.4257038848693544,1.7412619964746092,2.3490506794573722
"135,9",2022-03-05,Calgary Flames,0,Colorado Avalanche,0,0,0,0,1486.0150445429372,1562.216140913711,0.35906298702912653,0.6409370129708735,2.7850266836856727,1.5602157150587959
"136,0",2022-03-06,Los Angeles Kings,0,Buffalo Sabres,0,0,0,0,1452.730493774311,1440.654305177491,0.484372037112476,0.515627962887524,2.064528757608256,1.939382795300677
"136,1",2022-03-06,St. Louis Blues,0,New Jersey Devils,0,0,1,0,1485.2672940343534,1448.378720253926,0.4198883395009778,0.5801116604990222,2.381585545310603,1.723806067162626
"136,2",2022-03-06,Dallas Stars,0,Minnesota Wild,0,0,0,0,1473.3941648592456,1541.9981702556054,0.36953433975897165,0.6304656602410283,2.7061084516590497,1.5861292106182245
"136,3",2022-03-06,Seattle Kraken,0,Carolina Hurricanes,0,0,1,0,1500.0,1534.974071024255,0.3168375856893907,0.6831624143106093,3.1561912006877315,1.4637807628938673
"136,4",2022-03-06,Tampa Bay Lightning,0,Chicago Blackhawks,0,0,0,1,1563.1276521234515,1471.1529819944997,0.6963545350318571,0.30364546496814293,1.4360501004768378,3.2933144583763676
"136,5",2022-03-06,New York Rangers,0,Winnipeg Jets,0,0,0,0,1498.72892578367,1500.0379988005302,0.4651161014059555,0.5348838985940445,2.1500008212512842,1.8695645964077898
"136,6",2022-03-06,Ottawa Senators,0,Vegas Golden Knights,0,0,1,0,1486.7316160132636,1559.7569702625942,0.26342875886256745,0.7365712411374326,3.7960927436996608,1.3576419280988679
"136,7",2022-03-06,San Jose Sharks,0,Anaheim Ducks,0,0,1,0,1449.8109709182972,1442.9768930537132,0.37683376040344874,0.6231662395965513,2.6536900487084067,1.6047082406893824
"137,0",2022-03-07,Los Angeles Kings,0,Boston Bruins,0,0,1,0,1452.730493774311,1536.007565604796,0.24939821858614494,0.750601781413855,4.009651735561971,1.3322643574284774
"137,1",2022-03-07,Florida Panthers,0,Buffalo Sabres,0,0,0,1,1545.9482247731423,1440.654305177491,0.714055334094568,0.285944665905432,1.400451690859524,3.497180116417074
"137,2",2022-03-07,Colorado Avalanche,0,New York Islanders,0,0,0,0,1562.216140913711,1541.52762789748,0.49673802383237464,0.5032619761676254,2.0131335875697975,1.987036667492881
"137,3",2022-03-07,Toronto Maple Leafs,0,Columbus Blue Jackets,0,0,0,0,1521.7383346071497,1442.0952561020642,0.5796493545160385,0.4203506454839615,1.7251809084388978,2.3789662529212294
"138,0",2022-03-08,Colorado Avalanche,0,New Jersey Devils,0,0,1,0,1562.216140913711,1448.378720253926,0.5252040053503141,0.4747959946496859,1.9040220367950056,2.1061677252307494
