,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob
"86,9",2021-12-23,Dallas Stars,0,Chicago Blackhawks,0,0,1,0,1473.3941648592456,1471.1529819944997,0.3702252766740829,0.6297747233259171
"86,10",2021-12-23,Seattle Kraken,0,Calgary Flames,0,0,0,0,1500.0,1486.0150445429372,0.48711510627703036,0.5128848937229696
"86,11",2021-12-23,Tampa Bay Lightning,0,Arizona Coyotes,0,0,0,0,1563.1276521234515,1470.147049144132,0.5977042819646307,0.40229571803536934
"86,12",2021-12-23,Anaheim Ducks,0,Vancouver Canucks,0,0,0,0,1442.9768930537132,1467.6595878991968,0.43153838538481704,0.568461614615183
"86,13",2021-12-23,Los Angeles Kings,0,Vegas Golden Knights,0,0,1,0,1452.730493774311,1559.7569702625942,0.2176703480333548,0.7823296519666452
"86,14",2021-12-23,Edmonton Oilers,0,San Jose Sharks,0,0,1,0,1524.6453623512457,1449.8109709182972,0.4730602406040493,0.5269397593959507
"87,0",2021-12-27,Pittsburgh Penguins,0,Boston Bruins,0,0,0,0,1540.7279677509364,1536.007565604796,0.4737927868029359,0.5262072131970641
"87,1",2021-12-27,New York Islanders,0,Buffalo Sabres,0,0,0,0,1541.52762789748,1440.654305177491,0.6082223692251535,0.3917776307748465
"87,2",2021-12-27,Detroit Red Wings,0,New York Rangers,0,0,0,0,1452.5229031169015,1498.72892578367,0.4008934664144109,0.5991065335855891
"87,3",2021-12-27,Ottawa Senators,0,Washington Capitals,0,0,0,0,1486.7316160132636,1536.1204106113955,0.3963987253870177,0.6036012746129823
"87,4",2021-12-27,Florida Panthers,0,Carolina Hurricanes,0,0,0,0,1545.9482247731423,1534.974071024255,0.4827878266917336,0.5172121733082664
"87,5",2021-12-27,Toronto Maple Leafs,0,Columbus Blue Jackets,0,0,0,0,1521.7383346071497,1442.0952561020642,0.5796493545160385,0.4203506454839615
"87,6",2021-12-27,New Jersey Devils,0,St. Louis Blues,0,0,0,0,1448.378720253926,1485.2672940343534,0.41411166049902215,0.5858883395009779
"87,7",2021-12-27,Nashville Predators,0,Dallas Stars,0,0,0,0,1525.5450930589127,1473.3941648592456,0.5414925993576982,0.4585074006423018
"87,8",2021-12-27,Minnesota Wild,0,Winnipeg Jets,0,0,0,0,1541.9981702556054,1500.0379988005302,0.5270936560830636,0.4729063439169364
"87,9",2021-12-27,Los Angeles Kings,0,Arizona Coyotes,0,0,0,0,1452.730493774311,1470.147049144132,0.44195653578343275,0.5580434642165673
"87,10",2021-12-27,Edmonton Oilers,0,Calgary Flames,0,0,0,0,1524.6453623512457,1486.0150445429372,0.5223655310192936,0.4776344689807064
"87,11",2021-12-27,Seattle Kraken,0,Vancouver Canucks,0,0,0,0,1500.0,1467.6595878991968,0.5134076389244436,0.48659236107555637
"87,12",2021-12-27,Colorado Avalanche,0,Vegas Golden Knights,0,0,0,0,1562.216140913711,1559.7569702625942,0.4705389719520825,0.5294610280479175
"87,13",2021-12-27,San Jose Sharks,0,Anaheim Ducks,0,0,0,0,1449.8109709182972,1442.9768930537132,0.4768337604034487,0.5231662395965513
"88,0",2021-12-28,Montréal Canadiens,0,Tampa Bay Lightning,0,0,0,0,1524.338485276843,1563.1276521234515,0.4114086812600781,0.5885913187399219
"88,1",2021-12-28,Columbus Blue Jackets,0,Chicago Blackhawks,0,0,1,0,1442.0952561020642,1471.1529819944997,0.32527980029295545,0.6747201997070446
"88,2",2021-12-28,Vegas Golden Knights,0,Los Angeles Kings,0,0,1,1,1559.7569702625942,1452.730493774311,0.6163296519666451,0.38367034803335487
"88,3",2021-12-28,Arizona Coyotes,0,San Jose Sharks,0,0,1,1,1470.147049144132,1449.8109709182972,0.4962325932277556,0.5037674067722444
"89,0",2021-12-29,New Jersey Devils,0,Buffalo Sabres,0,0,0,0,1448.378720253926,1440.654305177491,0.47811449567511355,0.5218855043248865
"89,1",2021-12-29,New York Rangers,0,Florida Panthers,0,0,0,0,1498.72892578367,1545.9482247731423,0.3994612910111821,0.6005387089888179
"89,2",2021-12-29,Nashville Predators,0,Washington Capitals,0,0,0,0,1525.5450930589127,1536.1204106113955,0.4517855930043263,0.5482144069956737
"89,3",2021-12-29,Pittsburgh Penguins,0,Toronto Maple Leafs,0,0,0,0,1540.7279677509364,1521.7383346071497,0.49430109840518943,0.5056989015948106
"89,4",2021-12-29,Boston Bruins,0,Ottawa Senators,0,0,0,0,1536.007565604796,1486.7316160132636,0.5374421081978985,0.4625578918021015
"89,5",2021-12-29,Detroit Red Wings,0,New York Islanders,0,0,0,0,1452.5229031169015,1541.52762789748,0.3416422345701319,0.6583577654298681
"89,6",2021-12-29,Chicago Blackhawks,0,Winnipeg Jets,0,0,1,0,1471.1529819944997,1500.0379988005302,0.3255266283971363,0.6744733716028637
"89,7",2021-12-29,Edmonton Oilers,0,St. Louis Blues,0,0,0,0,1524.6453623512457,1485.2672940343534,0.5234281811648915,0.47657181883510846
"89,8",2021-12-29,Dallas Stars,0,Colorado Avalanche,0,0,0,0,1473.3941648592456,1562.216140913711,0.3418887321014027,0.6581112678985973
"89,9",2021-12-29,Philadelphia Flyers,0,Seattle Kraken,0,0,0,0,1471.1582078374126,1500.0,0.4255884063143133,0.5744115936856867
"89,10",2021-12-29,Vancouver Canucks,0,Anaheim Ducks,0,0,0,0,1467.6595878991968,1442.9768930537132,0.5024616146151828,0.4975383853848172
"90,0",2021-12-30,Tampa Bay Lightning,0,Florida Panthers,0,0,0,1,1563.1276521234515,1545.9482247731423,0.5917030540864677,0.40829694591353227
"90,1",2021-12-30,Montréal Canadiens,0,Carolina Hurricanes,0,0,0,0,1524.338485276843,1534.974071024255,0.45169894086516005,0.54830105913484
"90,2",2021-12-30,Nashville Predators,0,Columbus Blue Jackets,0,0,1,0,1525.5450930589127,1442.0952561020642,0.4848366285959095,0.5151633714040905
"90,3",2021-12-30,Buffalo Sabres,0,New York Islanders,0,0,1,1,1440.654305177491,1541.52762789748,0.32577763077484656,0.6742223692251534
"90,4",2021-12-30,Calgary Flames,0,Seattle Kraken,0,0,0,1,1486.0150445429372,1500.0,0.5468848937229694,0.45311510627703055
"90,5",2021-12-30,Vancouver Canucks,0,Los Angeles Kings,0,0,1,0,1467.6595878991968,1452.730493774311,0.3884714803632763,0.6115285196367237
"90,6",2021-12-30,Philadelphia Flyers,0,San Jose Sharks,0,0,1,0,1471.1582078374126,1449.8109709182972,0.39768254270787995,0.60231745729212
"91,0",2021-12-31,Pittsburgh Penguins,0,Ottawa Senators,0,0,0,0,1540.7279677509364,1486.7316160132636,0.5440873503602012,0.45591264963979883
"91,1",2021-12-31,Edmonton Oilers,0,New Jersey Devils,0,0,0,0,1524.6453623512457,1448.378720253926,0.5750269413606179,0.42497305863938206
"91,2",2021-12-31,Anaheim Ducks,0,Vegas Golden Knights,0,0,0,0,1442.9768930537132,1559.7569702625942,0.30499541259306917,0.6950045874069308
"91,3",2021-12-31,New York Rangers,0,Tampa Bay Lightning,0,0,0,1,1498.72892578367,1563.1276521234515,0.4753697451315311,0.5246302548684689
"91,4",2021-12-31,Washington Capitals,0,Detroit Red Wings,0,0,0,0,1536.1204106113955,1452.5229031169015,0.58503731998482,0.41496268001518
"91,5",2021-12-31,Colorado Avalanche,0,Dallas Stars,0,0,0,0,1562.216140913711,1473.3941648592456,0.5921112678985972,0.40788873210140275
"91,6",2021-12-31,Winnipeg Jets,0,Calgary Flames,0,0,0,1,1500.0379988005302,1486.0150445429372,0.5871697022008785,0.4128302977991215
"92,0",2022-01-01,Buffalo Sabres,0,Boston Bruins,0,0,0,0,1440.654305177491,1536.007565604796,0.33312023752702047,0.6668797624729795
"92,1",2022-01-01,Montréal Canadiens,0,Florida Panthers,0,0,0,0,1524.338485276843,1545.9482247731423,0.43594112580075606,0.5640588741992439
"92,2",2022-01-01,Carolina Hurricanes,0,Columbus Blue Jackets,0,0,0,0,1534.974071024255,1442.0952561020642,0.5975677966821288,0.4024322033178712
"92,3",2022-01-01,Edmonton Oilers,0,New York Islanders,0,0,1,0,1524.6453623512457,1541.52762789748,0.342723570171489,0.657276429828511
"92,4",2022-01-01,Chicago Blackhawks,0,Nashville Predators,0,0,0,0,1471.1529819944997,1525.5450930589127,0.3893567420098051,0.6106432579901949
"92,5",2022-01-01,Ottawa Senators,0,Toronto Maple Leafs,0,0,1,0,1486.7316160132636,1521.7383346071497,0.3167910753920975,0.6832089246079025
"92,6",2022-01-01,St. Louis Blues,0,Minnesota Wild,0,0,0,0,1485.2672940343534,1541.9981702556054,0.3860756291931561,0.6139243708068439
"92,7",2022-01-01,Vancouver Canucks,0,Seattle Kraken,0,0,0,0,1467.6595878991968,1500.0,0.4205923610755563,0.5794076389244437
"92,8",2022-01-01,Philadelphia Flyers,0,Los Angeles Kings,0,0,0,0,1471.1582078374126,1452.730493774311,0.4934947722983758,0.5065052277016242
"93,0",2022-01-02,Tampa Bay Lightning,0,New York Rangers,0,0,0,0,1563.1276521234515,1498.72892578367,0.558630254868469,0.44136974513153104
"93,1",2022-01-02,Boston Bruins,0,Detroit Red Wings,0,0,1,0,1536.007565604796,1452.5229031169015,0.48488396179913607,0.5151160382008639
"93,2",2022-01-02,San Jose Sharks,0,Pittsburgh Penguins,0,0,0,0,1449.8109709182972,1540.7279677509364,0.3390668185323352,0.6609331814676648
"93,3",2022-01-02,New Jersey Devils,0,Washington Capitals,0,0,0,0,1448.378720253926,1536.1204106113955,0.3433471791252669,0.6566528208747331
"93,4",2022-01-02,Anaheim Ducks,0,Colorado Avalanche,0,0,0,0,1442.9768930537132,1562.216140913711,0.30183521613892883,0.6981647838610712
"93,5",2022-01-02,Winnipeg Jets,0,Vegas Golden Knights,0,0,0,0,1500.0379988005302,1559.7569702625942,0.38189398248191564,0.6181060175180844
"93,6",2022-01-02,Calgary Flames,0,Chicago Blackhawks,0,0,0,1,1486.0150445429372,1471.1529819944997,0.5883751912668778,0.41162480873312224
"93,7",2022-01-02,Dallas Stars,0,Arizona Coyotes,0,0,0,0,1473.3941648592456,1470.147049144132,0.47167283909882785,0.5283271609011722
"94,0",2022-01-03,Edmonton Oilers,0,New York Rangers,0,0,0,1,1524.6453623512457,1498.72892578367,0.6042277285252048,0.3957722714747952
"94,1",2022-01-03,Carolina Hurricanes,0,Toronto Maple Leafs,0,0,0,0,1534.974071024255,1521.7383346071497,0.4860385467351782,0.5139614532648218
"94,2",2022-01-03,Minnesota Wild,0,Ottawa Senators,0,0,0,0,1541.9981702556054,1486.7316160132636,0.5458708549696991,0.4541291450303009
"95,0",2022-01-04,New Jersey Devils,0,Boston Bruins,0,0,0,0,1448.378720253926,1536.007565604796,0.3434996561714083,0.6565003438285917
"95,1",2022-01-04,Washington Capitals,0,Montréal Canadiens,0,0,0,0,1536.1204106113955,1524.338485276843,0.4839490570938062,0.5160509429061938
"95,2",2022-01-04,Calgary Flames,0,Florida Panthers,0,0,0,0,1486.0150445429372,1545.9482247731423,0.38159467400778946,0.6184053259922105
"95,3",2022-01-04,Tampa Bay Lightning,0,Columbus Blue Jackets,0,0,0,0,1563.1276521234515,1442.0952561020642,0.6344598151868079,0.36554018481319206
"95,4",2022-01-04,San Jose Sharks,0,Detroit Red Wings,0,0,0,0,1449.8109709182972,1452.5229031169015,0.4630972951010046,0.5369027048989954
"95,5",2022-01-04,Colorado Avalanche,0,Chicago Blackhawks,0,0,0,0,1562.216140913711,1471.1529819944997,0.5951297337244152,0.40487026627558476
"95,6",2022-01-04,Winnipeg Jets,0,Arizona Coyotes,0,0,0,0,1500.0379988005302,1470.147049144132,0.5099107160477485,0.4900892839522515
"95,7",2022-01-04,Nashville Predators,0,Vegas Golden Knights,0,0,0,0,1525.5450930589127,1559.7569702625942,0.41792366783677826,0.5820763321632217
"95,8",2022-01-04,Philadelphia Flyers,0,Anaheim Ducks,0,0,0,0,1471.1582078374126,1442.9768930537132,0.507467462966928,0.492532537033072
"95,9",2022-01-04,New York Islanders,0,Seattle Kraken,0,0,0,0,1541.52762789748,1500.0,0.5264800760941934,0.47351992390580655
"96,0",2022-01-05,Edmonton Oilers,0,Toronto Maple Leafs,0,0,0,0,1524.6453623512457,1521.7383346071497,0.47118345159275765,0.5288165484072423
"96,1",2022-01-05,St. Louis Blues,0,Pittsburgh Penguins,0,0,0,0,1485.2672940343534,1540.7279677509364,0.3878567598550008,0.6121432401449992
"96,2",2022-01-05,New York Islanders,0,Vancouver Canucks,0,0,1,0,1541.52762789748,1467.6595878991968,0.471731342792994,0.528268657207006
"97,0",2022-01-06,Minnesota Wild,0,Boston Bruins,0,0,0,0,1541.9981702556054,1536.007565604796,0.4756203188519942,0.5243796811480058
"97,1",2022-01-06,San Jose Sharks,0,Buffalo Sabres,0,0,0,0,1449.8109709182972,1440.654305177491,0.48017445115012103,0.519825548849879
"97,2",2022-01-06,Toronto Maple Leafs,0,Montréal Canadiens,0,0,1,0,1521.7383346071497,1524.338485276843,0.36325815225004576,0.6367418477499542
"97,3",2022-01-06,Calgary Flames,0,Tampa Bay Lightning,0,0,0,0,1486.0150445429372,1563.1276521234515,0.3578130582999136,0.6421869417000864
"97,4",2022-01-06,Columbus Blue Jackets,0,New Jersey Devils,0,0,0,0,1442.0952561020642,1448.378720253926,0.4579583539439963,0.5420416460560037
"97,5",2022-01-06,Pittsburgh Penguins,0,Philadelphia Flyers,0,0,1,0,1540.7279677509364,1471.1582078374126,0.4658019540490137,0.5341980459509863
"97,6",2022-01-06,Florida Panthers,0,Dallas Stars,0,0,0,0,1545.9482247731423,1473.3941648592456,0.5699219142440909,0.4300780857559091
"97,7",2022-01-06,Winnipeg Jets,0,Colorado Avalanche,0,0,0,0,1500.0379988005302,1562.216140913711,0.37846167718366175,0.6215383228163383
"97,8",2022-01-06,Chicago Blackhawks,0,Arizona Coyotes,0,0,0,0,1471.1529819944997,1470.147049144132,0.46844764969601116,0.5315523503039888
"97,9",2022-01-06,New York Rangers,0,Vegas Golden Knights,0,0,0,0,1498.72892578367,1559.7569702625942,0.3800658368902132,0.6199341631097868
"97,10",2022-01-06,Detroit Red Wings,0,Anaheim Ducks,0,0,0,0,1452.5229031169015,1442.9768930537132,0.4807343568992948,0.5192656431007052
"97,11",2022-01-06,Ottawa Senators,0,Seattle Kraken,0,0,0,0,1486.7316160132636,1500.0,0.4479145379232732,0.5520854620767268
"97,12",2022-01-06,Nashville Predators,0,Los Angeles Kings,0,0,0,0,1525.5450930589127,1452.730493774311,0.5702809179501104,0.4297190820498896
"98,0",2022-01-07,Calgary Flames,0,Carolina Hurricanes,0,0,1,0,1486.0150445429372,1534.974071024255,0.29700498553289667,0.7029950144671033
"98,1",2022-01-07,Washington Capitals,0,St. Louis Blues,0,0,0,0,1536.1204106113955,1485.2672940343534,0.539665346488056,0.460334653511944
"99,0",2022-01-08,Pittsburgh Penguins,0,Dallas Stars,0,0,0,0,1540.7279677509364,1473.3941648592456,0.5627059051778264,0.43729409482217363
"99,1",2022-01-08,Buffalo Sabres,0,Montréal Canadiens,0,0,0,0,1440.654305177491,1524.338485276843,0.3488449065117878,0.6511550934882122
"99,2",2022-01-08,Boston Bruins,0,Tampa Bay Lightning,0,0,0,0,1536.007565604796,1563.1276521234515,0.4280501336579777,0.5719498663420223
"99,3",2022-01-08,San Jose Sharks,0,Philadelphia Flyers,0,0,0,0,1449.8109709182972,1471.1582078374126,0.43631745729212,0.56368254270788
"99,4",2022-01-08,Florida Panthers,0,Carolina Hurricanes,0,0,0,1,1545.9482247731423,1534.974071024255,0.5827878266917336,0.41721217330826643
"99,5",2022-01-08,New Jersey Devils,0,Columbus Blue Jackets,0,0,0,0,1448.378720253926,1442.0952561020642,0.4760416460560035,0.5239583539439965
"99,6",2022-01-08,Seattle Kraken,0,Winnipeg Jets,0,0,0,0,1500.0,1500.0379988005302,0.46694531533043526,0.5330546846695647
"99,7",2022-01-08,Toronto Maple Leafs,0,Colorado Avalanche,0,0,0,0,1521.7383346071497,1562.216140913711,0.40900988933912386,0.5909901106608761
"99,8",2022-01-08,Washington Capitals,0,Minnesota Wild,0,0,1,0,1536.1204106113955,1541.9981702556054,0.3585420307993358,0.6414579692006642
"99,9",2022-01-08,Nashville Predators,0,Arizona Coyotes,0,0,0,0,1525.5450930589127,1470.147049144132,0.5460553643188861,0.4539446356811139
"99,10",2022-01-08,New York Islanders,0,Edmonton Oilers,0,0,0,0,1541.52762789748,1524.6453623512457,0.49127642982851105,0.508723570171489
"99,11",2022-01-08,Ottawa Senators,0,Vancouver Canucks,0,0,0,0,1486.7316160132636,1467.6595878991968,0.49441931924391314,0.5055806807560869
"99,12",2022-01-08,Chicago Blackhawks,0,Vegas Golden Knights,0,0,0,0,1471.1529819944997,1559.7569702625942,0.3421828461051899,0.6578171538948101
"99,13",2022-01-08,New York Rangers,0,Anaheim Ducks,0,0,0,0,1498.72892578367,1442.9768930537132,0.5465519797381251,0.4534480202618749
"99,14",2022-01-08,Detroit Red Wings,0,Los Angeles Kings,0,0,0,0,1452.5229031169015,1452.730493774311,0.46670125306480326,0.5332987469351967
"100,0",2022-01-09,Dallas Stars,0,St. Louis Blues,0,0,1,0,1473.3941648592456,1485.2672940343534,0.34991984201883386,0.6500801579811661
"101,0",2022-01-10,Columbus Blue Jackets,0,Montréal Canadiens,0,0,0,0,1442.0952561020642,1524.338485276843,0.35080471076917263,0.6491952892308274
"101,1",2022-01-10,Tampa Bay Lightning,0,New Jersey Devils,0,0,0,0,1563.1276521234515,1448.378720253926,0.6263834670517465,0.3736165329482535
"101,2",2022-01-10,Boston Bruins,0,Washington Capitals,0,0,0,0,1536.007565604796,1536.1204106113955,0.466837602986951,0.533162397013049
"101,3",2022-01-10,Minnesota Wild,0,Winnipeg Jets,0,0,0,0,1541.9981702556054,1500.0379988005302,0.5270936560830636,0.4729063439169364
"101,4",2022-01-10,Seattle Kraken,0,Colorado Avalanche,0,0,0,0,1500.0,1562.216140913711,0.3784087082400024,0.6215912917599976
"101,5",2022-01-10,Ottawa Senators,0,Edmonton Oilers,0,0,0,0,1486.7316160132636,1524.6453623512457,0.4126532851712458,0.5873467148287542
"101,6",2022-01-10,New York Rangers,0,Los Angeles Kings,0,0,0,0,1498.72892578367,1452.730493774311,0.5328129856457299,0.4671870143542701
"102,0",2022-01-11,Tampa Bay Lightning,0,Buffalo Sabres,0,0,1,0,1563.1276521234515,1440.654305177491,0.5362983371551955,0.4637016628448045
"102,1",2022-01-11,Vancouver Canucks,0,Florida Panthers,0,0,0,0,1467.6595878991968,1545.9482247731423,0.3562025204626744,0.6437974795373256
"102,2",2022-01-11,Carolina Hurricanes,0,Philadelphia Flyers,0,0,0,0,1534.974071024255,1471.1582078374126,0.557819369684522,0.44218063031547805
"102,3",2022-01-11,Chicago Blackhawks,0,Columbus Blue Jackets,0,0,0,1,1471.1529819944997,1442.0952561020642,0.6087201997070446,0.3912798002929554
"102,4",2022-01-11,Colorado Avalanche,0,Nashville Predators,0,0,1,0,1562.216140913711,1525.5450930589127,0.4195787766374356,0.5804212233625644
"102,5",2022-01-11,New York Islanders,0,Calgary Flames,0,0,0,0,1541.52762789748,1486.0150445429372,0.5462160707172368,0.45378392928276323
"102,6",2022-01-11,Toronto Maple Leafs,0,Vegas Golden Knights,0,0,0,0,1521.7383346071497,1559.7569702625942,0.4125041255460956,0.5874958744539044
"102,7",2022-01-11,Pittsburgh Penguins,0,Anaheim Ducks,0,0,0,0,1540.7279677509364,1442.9768930537132,0.604077134499185,0.395922865500815
"102,8",2022-01-11,Detroit Red Wings,0,San Jose Sharks,0,0,0,0,1452.5229031169015,1449.8109709182972,0.47090270489899544,0.5290972951010046
"103,0",2022-01-12,Boston Bruins,0,Montréal Canadiens,0,0,0,0,1536.007565604796,1524.338485276843,0.4837868449023246,0.5162131550976754
"103,1",2022-01-12,Seattle Kraken,0,Dallas Stars,0,0,0,0,1500.0,1473.3941648592456,0.505214205833575,0.494785794166425
"103,2",2022-01-12,Minnesota Wild,0,Edmonton Oilers,0,0,0,0,1541.9981702556054,1524.6453623512457,0.49195195354742893,0.5080480464525711
"103,3",2022-01-12,Toronto Maple Leafs,0,Arizona Coyotes,0,0,1,0,1521.7383346071497,1470.147049144132,0.4407048972902923,0.5592951027097077
"104,0",2022-01-13,Philadelphia Flyers,0,Boston Bruins,0,0,0,1,1471.1582078374126,1536.007565604796,0.4747431635160234,0.5252568364839766
"104,1",2022-01-13,Vancouver Canucks,0,Tampa Bay Lightning,0,0,0,0,1467.6595878991968,1563.1276521234515,0.33296688034052013,0.6670331196594799
"104,2",2022-01-13,Columbus Blue Jackets,0,Carolina Hurricanes,0,0,0,0,1442.0952561020642,1534.974071024255,0.33643220331787116,0.6635677966821288
"104,3",2022-01-13,Winnipeg Jets,0,Detroit Red Wings,0,0,0,0,1500.0379988005302,1452.5229031169015,0.5349565794721127,0.4650434205278873
"104,4",2022-01-13,New Jersey Devils,0,New York Islanders,0,0,0,0,1448.378720253926,1541.52762789748,0.33607008801902083,0.6639299119809792
"104,5",2022-01-13,Seattle Kraken,0,St. Louis Blues,0,0,1,0,1500.0,1485.2672940343534,0.38818936945423155,0.6118106305457685
"104,6",2022-01-13,Buffalo Sabres,0,Nashville Predators,0,0,0,0,1440.654305177491,1525.5450930589127,0.3472067769119489,0.6527932230880511
"104,7",2022-01-13,Montréal Canadiens,0,Chicago Blackhawks,0,0,1,0,1524.338485276843,1471.1529819944997,0.44294777480155867,0.5570522251984413
"104,8",2022-01-13,Ottawa Senators,0,Calgary Flames,0,0,0,0,1486.7316160132636,1486.0150445429372,0.46803122777883466,0.5319687722211653
"104,9",2022-01-13,Pittsburgh Penguins,0,Los Angeles Kings,0,0,0,0,1540.7279677509364,1452.730493774311,0.5909983469597951,0.40900165304020486
"104,10",2022-01-13,New York Rangers,0,San Jose Sharks,0,0,0,0,1498.72892578367,1449.8109709182972,0.5369370650301422,0.46306293496985784
"105,0",2022-01-14,Dallas Stars,0,Florida Panthers,0,0,0,0,1473.3941648592456,1545.9482247731423,0.36407808575590916,0.6359219142440908
